team: , id: A1GA, name: Frantiu0161ek Kotau010dka, wiki: rainbowsix
, team: Eqole Team, id: Yayo, name: Claudio Rivas, wiki: rainbowsix
, team: Espada, id: NINJAFREAK, name: Saketh Sasanakota, wiki: rainbowsix
, team: Extraordinaire Esports, id: FaTaLz, name: Dulshan Lakvidu, wiki: rainbowsix
, team: Extraordinaire Esports, id: Nos, name: Ashen Sachintha, wiki: rainbowsix
, team: Extraordinaire Esports, id: Sparko, name: Tasabbir Hashem Easraq, wiki: rainbowsix
, team: FAV gaming, id: Afro, name: Naoki Kobayashi, wiki: rainbowsix
, team: FAV gaming, id: K-RAISER, name: Ken Takazawa, wiki: rainbowsix
, team: FAV gaming, id: Luugator, name: , wiki: rainbowsix
, team: FAV gaming, id: Nata, name: Naoki Murase, wiki: rainbowsix
, team: FAV gaming, id: No2, name: Taku Murakami, wiki: rainbowsix
, team: FAV gaming, id: OdeNMiso, name: Kaito Yonezu, wiki: rainbowsix
, team: FAV gaming, id: ShiN, name: Shinji Funai, wiki: rainbowsix
, team: FAV gaming, id: Taipon, name: Taiga Katagari, wiki: rainbowsix
, team: FAV gaming, id: Tatsukin, name: Tatsuki Kitagawa, wiki: rainbowsix
, team: FURIA Esports, id: Dann, name: Daniel Mattos, wiki: rainbowsix
, team: FURIA Esports, id: Fntzy, name: Diogo Lima, wiki: rainbowsix
, team: FURIA Esports, id: Kizi, name: Luiz Carlos, wiki: rainbowsix
, team: FURIA Esports, id: LENDA, name: Thiago Torres, wiki: rainbowsix
, team: FURIA Esports, id: Miracle, name: Luiz Abrantes, wiki: rainbowsix
, team: FURIA Esports, id: R4re, name: Rennan Vitor, wiki: rainbowsix
, team: FURIA Esports, id: Twister, name: Marlon Mello, wiki: rainbowsix
, team: FURIA Esports, id: h1ghs, name: Gabriel Pacheco, wiki: rainbowsix
, team: FURY, id: Punisher, name: Nicholas Stefanou, wiki: rainbowsix
, team: FURY Female, id: Bev, name: Andressa Bevilaqua, wiki: rainbowsix
, team: FURY Female, id: Carol, name: Caroline Rubin, wiki: rainbowsix
, team: FURY Female, id: GaB, name: Gabriela Scheffer, wiki: rainbowsix
, team: FURY Female, id: Pessima8, name: Lara Alencar, wiki: rainbowsix
, team: FURY Female, id: PinkSouls, name: Giovanna de Fontenele, wiki: rainbowsix
, team: FURY Female, id: yElektra, name: Beatriz Silva, wiki: rainbowsix
, team: FaZe Clan, id: Astro, name: Leonardo Luis, wiki: rainbowsix
, team: FaZe Clan, id: Bullet1, name: Josu00e9 Victor, wiki: rainbowsix
, team: FaZe Clan, id: Cyber, name: Jaime Ramos, wiki: rainbowsix
, team: FaZe Clan, id: Dxrk, name: Cesar Adriano, wiki: rainbowsix
, team: FaZe Clan, id: Portela, name: Leandro Portela, wiki: rainbowsix
, team: FaZe Clan, id: Ramalho, name: Matheus Ramalho Gonu00e7alves, wiki: rainbowsix
, team: FaZe Clan, id: cameram4n, name: Gabriel Hespanhol, wiki: rainbowsix
, team: FaZe Clan, id: soulz1, name: Lucas Schinke, wiki: rainbowsix
, team: Father's Back, id: CoPaHiPo, name: , wiki: rainbowsix
, team: Father's Back, id: Kenki, name: Kenki Noma, wiki: rainbowsix
, team: Father's Back, id: Shokei, name: Shohma Shiotsuka, wiki: rainbowsix
, team: Fatheru2019s Back, id: Kakitare, name: , wiki: rainbowsix
, team: Fenix Esports, id: BOPE, name: Pedro Monge, wiki: rainbowsix
, team: Fenix Esports, id: Chaquet, name: Carlos Pedrero, wiki: rainbowsix
, team: Fenix Esports, id: Luxor, name: Eduardo Ortiz, wiki: rainbowsix
, team: Fenix Esports, id: Morphed, name: Sau00fal Torres, wiki: rainbowsix
, team: Fenix Esports, id: P1XIE, name: Daniel Castelo, wiki: rainbowsix
, team: Fenix Esports Academy, id: GladiuZ, name: , wiki: rainbowsix
, team: Fenix Esports Academy, id: Gonna, name: , wiki: rainbowsix
, team: Fnatic, id: Alphama, name: Lu00e9o Robine, wiki: rainbowsix
, team: Fnatic, id: BikiniBodhi, name: Tobias Andru00e9, wiki: rainbowsix
, team: Fnatic, id: Crapelle, name: Laurent Patriarche, wiki: rainbowsix
, team: Fnatic, id: Dizzle, name: Jayden Saunders, wiki: rainbowsix
, team: Fnatic, id: Lusty, name: Jason Chen, wiki: rainbowsix
, team: Fnatic, id: Mag, name: Etienne Rousseau, wiki: rainbowsix
, team: Fnatic, id: MentalistC, name: Patrick Fan, wiki: rainbowsix
, team: Fnatic, id: Stigs, name: Riley Mills, wiki: rainbowsix
, team: Fnatic, id: Tex, name: Tex Thompson, wiki: rainbowsix
, team: For The Win Esports, id: ghost1, name: Giuliano Domingos, wiki: rainbowsix
, team: For The Win Esports, id: rdz, name: Rodrigo dos Santos, wiki: rainbowsix
, team: ForeignFive, id: Haze, name: Dennis Steck, wiki: rainbowsix
, team: Forsaken, id: Durawix, name: Jakub Durawa, wiki: rainbowsix
, team: Forsaken, id: Sovvy, name: Mateusz Walczak, wiki: rainbowsix
, team: Furious Gaming, id: DirTy, name: Gonzalo Acosta, wiki: rainbowsix
, team: Furious Gaming, id: Nahu, name: Nahuel Cobas, wiki: rainbowsix
, team: Furious Gaming, id: Shoxo, name: Jorge Figueroa, wiki: rainbowsix
, team: Furious Gaming, id: VJ, name: Valentino Jaime, wiki: rainbowsix
, team: Furious Gaming, id: WeTz, name: Valentin Lima, wiki: rainbowsix
, team: Furious Gaming, id: Yekko, name: Mariano Su00e1nchez, wiki: rainbowsix
, team: Furious Gaming, id: nkt, name: Nicolu00e1s Salcedo, wiki: rainbowsix
, team: G2 Esports, id: CTZN, name: Ben McMillan, wiki: rainbowsix
, team: G2 Esports, id: Hungry, name: Lucas Reich, wiki: rainbowsix
, team: G2 Esports, id: Jonka, name: Jonas Kaczmarzyk, wiki: rainbowsix
, team: G2 Esports, id: Kayak, name: Jordan Morley, wiki: rainbowsix
, team: G2 Esports, id: Mayne, name: Julius Ylu00e4nne, wiki: rainbowsix
, team: G2 Esports, id: Pengu, name: Niclas Mouritzen, wiki: rainbowsix
, team: G2 Esports, id: ProtaX, name: Mikko Mutanen, wiki: rainbowsix
, team: G2 Esports, id: ShasOUdas, name: Thomas Lee, wiki: rainbowsix
, team: G2 Esports, id: Virtue, name: Jake Grannan, wiki: rainbowsix
, team: GAMMA GAMING, id: ASTRO, name: Reece Lambert, wiki: rainbowsix
, team: GAMMA GAMING, id: Avaiche, name: Dean Groenen, wiki: rainbowsix
, team: GAMMA GAMING, id: Deapek, name: Tom Pieksma, wiki: rainbowsix
, team: GAMMA GAMING, id: Leonski, name: Leon Snikkers, wiki: rainbowsix
, team: GAMMA GAMING, id: Phenomene, name: Thu00e9o Hentgen, wiki: rainbowsix
, team: GAMMA GAMING, id: Sternab, name: James Parkinson, wiki: rainbowsix
, team: GAMMA GAMING, id: korey, name: Lukas Zwingmann, wiki: rainbowsix
, team: GUTS Gaming, id: Cloud, name: Yuya Inoue, wiki: rainbowsix
, team: GUTS Gaming, id: JJ, name: Takumi Iwasaki, wiki: rainbowsix
, team: GUTS Gaming, id: Joghurt, name: Tomohiro Ito, wiki: rainbowsix
, team: GUTS Gaming, id: Li9ht, name: Hikaru Osawa, wiki: rainbowsix
, team: GUTS Gaming, id: Lily, name: Kazuki Yamane, wiki: rainbowsix
, team: GUTS Gaming, id: Merieux, name: Tsukasa Asano, wiki: rainbowsix
, team: GUTS Gaming, id: OUDON, name: , wiki: rainbowsix
, team: GUTS Gaming, id: P3Ril, name: Ryo Nakabayashi, wiki: rainbowsix
, team: GUTS Gaming, id: Yura, name: Naoki Takamoto, wiki: rainbowsix
, team: Game Fist, id: Deox, name: Stijn de Rooij, wiki: rainbowsix
, team: Game Fist, id: HughesDS, name: Hughes De Schepper, wiki: rainbowsix
, team: Gamer's Syndicate, id: Coffee, name: Bhavya Devgan, wiki: rainbowsix
, team: GoSkilla, id: Exp0, name: Daniel Massierer, wiki: rainbowsix
, team: GoSkilla, id: M4DMAN, name: Leo Kukielka, wiki: rainbowsix
, team: GoSkilla, id: Mekses, name: Maksymilian Borkowski, wiki: rainbowsix
, team: GoSkilla, id: ProphetKing, name: Aaron Kennedy, wiki: rainbowsix
, team: GoSkilla, id: Shermi, name: Benedikt Rostok, wiki: rainbowsix
, team: Golden Kids, id: Florio, name: , wiki: rainbowsix
, team: Golden Kids, id: Yankkz, name: Thiago Quu00e9lhas, wiki: rainbowsix
, team: Guidance Gaming, id: Kurtz, name: Vitor Monteiro, wiki: rainbowsix
, team: Guidance Gaming, id: Sneepy, name: Marcus Matos, wiki: rainbowsix
, team: HellRaisers, id: Amision, name: Pavel Chebatkov, wiki: rainbowsix
, team: HellRaisers, id: SmashByAsh, name: Kirill Belozerov, wiki: rainbowsix
, team: HellRaisers, id: eXoduSS, name: Anatoly Martynov, wiki: rainbowsix
, team: HellRaisers, id: flaers0, name: Alexander Kroshkin, wiki: rainbowsix
, team: HellRaisers, id: rush, name: Aleksandr Rusiyev, wiki: rainbowsix
, team: Heroic, id: BlaZ, name: Alexandre Thomas, wiki: rainbowsix
, team: Heroic, id: Chaoxys, name: Christophe Soares, wiki: rainbowsix
, team: Heroic, id: Shoukri, name: Brice Mahmoud, wiki: rainbowsix
, team: Heroic, id: TORTANK, name: Clu00e9ment Windecker, wiki: rainbowsix
, team: Heroic, id: Thuunder, name: Pedro Muniz, wiki: rainbowsix
, team: Heroic, id: Voy, name: Valentin Cheron, wiki: rainbowsix
, team: Heroic, id: spokeN, name: Jonathan Nolasco, wiki: rainbowsix
, team: High 5 Esports, id: TaHa, name: Md Ahnaf Khaled, wiki: rainbowsix
, team: INTZ, id: DRUNKKZZ, name: Jou00e3o Giordano, wiki: rainbowsix
, team: INTZ, id: Hellraiser, name: Luiggi Ianelli, wiki: rainbowsix
, team: INTZ, id: Hornetao, name: Victor Lopes, wiki: rainbowsix
, team: INTZ, id: M00DY, name: Daniel Oliveira, wiki: rainbowsix
, team: INTZ, id: Vittzzz, name: Vitor Ruiz, wiki: rainbowsix
, team: INTZ, id: Vnx, name: Vinicius Mello, wiki: rainbowsix
, team: INTZ, id: ZaaK, name: Diego Balejo, wiki: rainbowsix
, team: INTZ, id: gohaN, name: Guilherme Alf, wiki: rainbowsix
, team: INTZ Academy, id: Ch3rn4, name: Danielle Andrade, wiki: rainbowsix
, team: INTZ Academy, id: LuliArlequina, name: Lucu00eda Campello, wiki: rainbowsix
, team: INTZ Academy, id: Miranda, name: Rafaela Miranda, wiki: rainbowsix
, team: Illuminar Gaming, id: Paplisek, name: Przemysu0142aw Papliu0144ski, wiki: rainbowsix
, team: Infamous Gaming, id: Atypickl, name: Lucas Maidana, wiki: rainbowsix
, team: Infamous Gaming, id: ChiLeaN, name: Juan Pu00e9rez, wiki: rainbowsix
, team: Infamous Gaming, id: Cocomilazor, name: Antonio Riquelo, wiki: rainbowsix
, team: Infamous Gaming, id: Dego, name: Diego Fernandez, wiki: rainbowsix
, team: Infamous Gaming, id: Ferchie, name: Fernando de las Muu00f1ecas, wiki: rainbowsix
, team: Infamous Gaming, id: Lautixs, name: Lautaro Jurovich, wiki: rainbowsix
, team: Infamous Gaming, id: OneTap, name: Paul Arana, wiki: rainbowsix
, team: Infamous Gaming, id: ZambO, name: Guillermo Luna, wiki: rainbowsix
, team: Infamous Gaming, id: Zorman, name: Emerson Llanos, wiki: rainbowsix
, team: Invictus Gaming, id: GiG, name: Ellis Hindle, wiki: rainbowsix
, team: Invictus Gaming, id: HysteRiX, name: Jeremy Tan, wiki: rainbowsix
, team: Invictus Gaming, id: Jo, name: Jose Iman, wiki: rainbowsix
, team: Invictus Gaming, id: Jrdn, name: Jordan Cheng, wiki: rainbowsix
, team: Invictus Gaming, id: Lunarmetal, name: Glen Suryasaputra, wiki: rainbowsix
, team: Invictus Gaming, id: Moon, name: Moon Lim, wiki: rainbowsix
, team: Invictus Gaming, id: SpeakEasy, name: Matin Yunos, wiki: rainbowsix
, team: KIRA E-Sports, id: Atharv, name: Atharva Patil, wiki: rainbowsix
, team: KIRA E-Sports, id: DOC7ER, name: Jamal Khan, wiki: rainbowsix
, team: KIRA E-Sports, id: Death_Amar, name: Amar Preet, wiki: rainbowsix
, team: KIRA E-Sports, id: Invi, name: Muhammad Hassan, wiki: rainbowsix
, team: KIRA E-Sports, id: RhymesWithBuck, name: Farhan Ali, wiki: rainbowsix
, team: KIRA E-Sports, id: Slayer, name: Kumar, wiki: rainbowsix
, team: KOVA Esports, id: Teddis, name: Samuel Laaksonen, wiki: rainbowsix
, team: KV Mechelen Esports, id: Duco, name: Duco Oudijn, wiki: rainbowsix
, team: KV Mechelen Esports, id: Lance, name: Joey Laan, wiki: rainbowsix
, team: KV Mechelen Esports, id: Okidokie98, name: Brandon de Baat, wiki: rainbowsix
, team: Kingdom Gaming, id: Biz, name: Emiliano Chu00e1vez, wiki: rainbowsix
, team: Kingdom Gaming, id: Jack, name: , wiki: rainbowsix
, team: Kingdom Gaming, id: Raven, name: Fernando Gonzu00e1lez, wiki: rainbowsix
, team: Kingdom Gaming, id: Slaay, name: Joan Castillo, wiki: rainbowsix
, team: Kingdom Gaming, id: Stony, name: Ricardo Ramu00edrez, wiki: rainbowsix
, team: Kingdom Gaming, id: Thumperr, name: Christpher Segura, wiki: rainbowsix
, team: Kingdom Gaming, id: Vector, name: Diego Peu00f1a, wiki: rainbowsix
, team: Knights, id: Dino, name: Mark Abboud, wiki: rainbowsix
, team: Knights, id: Hayward, name: Harper Hayward, wiki: rainbowsix
, team: Knights, id: Jsh, name: Joshua Coombes, wiki: rainbowsix
, team: Knights, id: Juicy, name: Broden Dean, wiki: rainbowsix
, team: Knights, id: KataVACE, name: Sam Neale, wiki: rainbowsix
, team: Knights, id: Sageon, name: Mitchell Sage, wiki: rainbowsix
, team: Knights, id: Sketchy, name: Mitchell Whitten, wiki: rainbowsix
, team: Knights, id: pikniq, name: Jed Dixon, wiki: rainbowsix
, team: Kraken Esports Club, id: Loona, name: Kaiya Omori, wiki: rainbowsix
, team: LDM Esports, id: Nhepheria, name: Pablo Geneyro, wiki: rainbowsix
, team: LFO (australian team), id: Mangoz, name: Joshua Scott, wiki: rainbowsix
, team: LFO (ex-Union Gaming), id: Ratz, name: Aaditya Sriram, wiki: rainbowsix
, team: Lag Gaming, id: Candy, name: Masahiro Minagi, wiki: rainbowsix
, team: Lag Gaming, id: ChloroForM, name: Takuya Kurosu, wiki: rainbowsix
, team: Lag Gaming, id: Papilia, name: Toya Miyazawa, wiki: rainbowsix
, team: Lag Gaming, id: Simotuki, name: Tomohisa Imoto, wiki: rainbowsix
, team: Lag Gaming, id: SouLBoi, name: Atsushi Yano, wiki: rainbowsix
, team: Lag Gaming, id: YoshiNNGO, name: Yoshifumi Yukimori, wiki: rainbowsix
, team: Least Wanted, id: Chapstick, name: Kevin Do, wiki: rainbowsix
, team: Leviatu00e1n Esports, id: Chainaa, name: Gian Chirino, wiki: rainbowsix
, team: Leviatu00e1n Esports, id: Dauert, name: Tomas Ramon, wiki: rainbowsix
, team: Leviatu00e1n Esports, id: DelBa, name: Augusto Del Balzo, wiki: rainbowsix
, team: Leviatu00e1n Esports, id: Geree, name: Geremias Irisarri, wiki: rainbowsix
, team: Leviatu00e1n Esports, id: HazeldorF, name: Agustu00edn Diaz, wiki: rainbowsix
, team: Leviatu00e1n Esports, id: Ruivoz, name: Luiz Felipe, wiki: rainbowsix
, team: Leviatu00e1n Esports, id: Slemds, name: Santiago Alu00e8n, wiki: rainbowsix
, team: LiViD Gaming, id: Fame, name: Antonio Nardi, wiki: rainbowsix
, team: LiViD Gaming, id: Wittloc, name: Witt Locascio, wiki: rainbowsix
, team: LiViD Gaming, id: Xeno, name: , wiki: rainbowsix
, team: London Esports, id: BaasheD, name: Tim Grodon, wiki: rainbowsix
, team: MACKO Esports, id: Alation, name: Simone Gelsi, wiki: rainbowsix
, team: MACKO Esports, id: Mefisto, name: Adam Duma, wiki: rainbowsix
, team: MACKO Esports, id: RRock, name: Luca Salvatore Allocca, wiki: rainbowsix
, team: MACKO Esports, id: Sloppy, name: Manuel Malfer, wiki: rainbowsix
, team: MACKO Esports, id: T3b, name: Edoardo Treglia, wiki: rainbowsix
, team: MACKO Esports, id: g3r0, name: Marcello Omobono, wiki: rainbowsix
, team: MACKO Esports, id: j3n4, name: Michele Strambi, wiki: rainbowsix
, team: MIBR, id: Budega, name: Matheus Araujo de Figueiredo, wiki: rainbowsix
, team: MIBR, id: Faallz, name: Kaique Moreira, wiki: rainbowsix
, team: MIBR, id: FelipoX, name: Felipe De Lucia, wiki: rainbowsix
, team: MIBR, id: Guille, name: Guilherme Scalfi, wiki: rainbowsix
, team: MIBR, id: GuizaO, name: Guilherme Kemen, wiki: rainbowsix
, team: MIBR, id: LuKid, name: Luca Sereno, wiki: rainbowsix
, team: MIBR, id: Rappz, name: Enzo Aziz, wiki: rainbowsix
, team: MIBR, id: Reduct, name: Tassus Issi, wiki: rainbowsix
, team: MIBR, id: SKaDinha, name: Luiz Salgado, wiki: rainbowsix
, team: MNM Gaming, id: Neonical, name: Callum Humphreys, wiki: rainbowsix
, team: MNM Gaming, id: Omerta, name: Stefan Saltalamacchia, wiki: rainbowsix
, team: MNM Gaming, id: Sparxo, name: Jack Wright, wiki: rainbowsix
, team: MNM Gaming, id: Tyrant, name: Luke Casey, wiki: rainbowsix
, team: MNM Gaming, id: Yuzus, name: Josh Pritchard, wiki: rainbowsix
, team: MNM Gaming, id: neLo, name: Leon Pesiu0107, wiki: rainbowsix
, team: Mad Wizards, id: Sushi, name: Nicolas Moreno, wiki: rainbowsix
, team: Make Your Destiny, id: Mootiii, name: Tom Duquennoy, wiki: rainbowsix
, team: Malvinas Gaming, id: Franzeta, name: Franco Molina, wiki: rainbowsix
, team: Malvinas Gaming, id: KlaudeX, name: , wiki: rainbowsix
, team: Malvinas Gaming, id: Meight, name: Leandro Duarte, wiki: rainbowsix
, team: Malvinas Gaming, id: Patan, name: Bartolomeo Burgos, wiki: rainbowsix
, team: Malvinas Gaming, id: Ragn4r, name: Ivan Molin, wiki: rainbowsix
, team: Malvinas Gaming, id: RuleS, name: Lucas Thiago Perez, wiki: rainbowsix
, team: Malvinas Gaming, id: Soco, name: Josias Altamirano, wiki: rainbowsix
, team: Malvinas Gaming, id: TomHagen, name: Tomu00e1s Otau00f1i, wiki: rainbowsix
, team: Malvinas Gaming, id: blk, name: Richard Rodriguez, wiki: rainbowsix
, team: Maycam Evolve, id: Britin, name: Cristobal Brito, wiki: rainbowsix
, team: Maycam Evolve, id: Geko, name: Emanuel Gaggero, wiki: rainbowsix
, team: Maycam Evolve, id: INFAMEZERA, name: Daniel Kumichel, wiki: rainbowsix
, team: Maycam Evolve, id: Scheingg, name: Felipe Romero, wiki: rainbowsix
, team: Maycam Evolve, id: Tilarian, name: Leonardo Gutierrez, wiki: rainbowsix
, team: MeT, id: Alee11, name: Alejandro Argu00fcello, wiki: rainbowsix
, team: MeT, id: Connor, name: , wiki: rainbowsix
, team: MeT, id: DotDash, name: Mason Brasher, wiki: rainbowsix
, team: MeT, id: Gabo, name: Gabriel Mange, wiki: rainbowsix
, team: MeT, id: Hydre, name: Ivu00e1n Chu00e1vez, wiki: rainbowsix
, team: MeT, id: Ravz, name: Alan Vega, wiki: rainbowsix
, team: MeT, id: wrath, name: Brandon Matousek, wiki: rainbowsix
, team: MercenarieZ, id: Ayan, name: Muhtasim Haque, wiki: rainbowsix
, team: MercenarieZ, id: FATAR, name: Fardin Tahsin Rahman, wiki: rainbowsix
, team: MercenarieZ, id: Mii7, name: Arham Aqib Khan, wiki: rainbowsix
, team: MercenarieZ, id: Sinstar, name: Atiqur Pranto, wiki: rainbowsix
, team: MercenarieZ, id: SnoowW, name: Shawon Joy, wiki: rainbowsix
, team: Mirage, id: Benjimoola, name: Benjamin Ligacki, wiki: rainbowsix
, team: Mirage, id: DnA, name: David Thomas, wiki: rainbowsix
, team: Mirage, id: Dream, name: Mitch Malson, wiki: rainbowsix
, team: Mirage, id: Flynn, name: Rob Flynn, wiki: rainbowsix
, team: Mirage, id: Guerra, name: Cristian Guerra, wiki: rainbowsix
, team: Mirage, id: NotLoading, name: Chase Neely, wiki: rainbowsix
, team: Mirage, id: Nyx, name: Zachary Thomas, wiki: rainbowsix
, team: Mirage, id: SHA77E, name: Ville Palola, wiki: rainbowsix
, team: Mirage, id: Tomas, name: Tomas Kaka, wiki: rainbowsix
, team: Mkers, id: Aqui, name: Alessio Aquilano, wiki: rainbowsix
, team: Mkers, id: Gemini, name: Luigi Ferrigno, wiki: rainbowsix
, team: Mkers, id: Lollo, name: Lorenzo Masuccio, wiki: rainbowsix
, team: Mkers, id: Sasha, name: Sasha Michelizzi, wiki: rainbowsix
, team: Mkers, id: Scatto, name: Pietro Scattolin, wiki: rainbowsix
, team: MnM Gaming, id: Eden, name: Lou00efc Sennepin, wiki: rainbowsix
, team: MnM Gaming, id: Javelin, name: Daniel Chung, wiki: rainbowsix
, team: MnM Gaming, id: KalKal, name: Kalvin Chung, wiki: rainbowsix
, team: MonkaS, id: Buccinator, name: Ishan Kanungo, wiki: rainbowsix
, team: MonkaS, id: Cruzi, name: Aman Vivek, wiki: rainbowsix
, team: MonkaS, id: DefinitelyaNoob, name: Mandeep Singh, wiki: rainbowsix
, team: MonkaS, id: Firefly, name: Dhanush Mathappan, wiki: rainbowsix
, team: MonkaS, id: Lusty_Boi, name: John Jasso J, wiki: rainbowsix
, team: MonkaS, id: QB-, name: Aryaman Singh, wiki: rainbowsix
, team: Monkey Hunters, id: Beat, name: Naveen Krishan, wiki: rainbowsix
, team: Monkey Hunters, id: Hulky, name: Uddhav Shishodia, wiki: rainbowsix
, team: Monkey Hunters, id: Jittery, name: Arvinth Narayanan, wiki: rainbowsix
, team: Monkey Hunters, id: R4ttl3r, name: Sai Danush, wiki: rainbowsix
, team: Monkey Hunters, id: Ragnar, name: Umar Ali Rana, wiki: rainbowsix
, team: Monkey Hunters, id: Sandy, name: Sandhip Sridhar, wiki: rainbowsix
, team: Monkey Hunters, id: leoxard, name: Neil Pais, wiki: rainbowsix
, team: Mouseplayz, id: Dark, name: Niels van Caulil, wiki: rainbowsix
, team: Movistar Riders, id: Billordo, name: Gabriel Billordo, wiki: rainbowsix
, team: Movistar Riders, id: FOSKITo, name: Jordi Bodro, wiki: rainbowsix
, team: Movistar Riders, id: Goga, name: Daniel Mazorra, wiki: rainbowsix
, team: Movistar Riders, id: Kuriboh, name: u00d3scar Puerma, wiki: rainbowsix
, team: Movistar Riders, id: WaZo, name: u00d3scar Llano, wiki: rainbowsix
, team: N/A ORG, id: maddi, name: Guilherme Maddi, wiki: rainbowsix
, team: NECK BREAKERS, id: weskeRR, name: Jose Corchero, wiki: rainbowsix
, team: Natus Vincere, id: Blurr, name: Byron Murray, wiki: rainbowsix
, team: Natus Vincere, id: Caff, name: Igor Sydorenko, wiki: rainbowsix
, team: Natus Vincere, id: Doki, name: Jack Robertson, wiki: rainbowsix
, team: Natus Vincere, id: DraZ, name: Razig Abida, wiki: rainbowsix
, team: Natus Vincere, id: Nathan, name: Nathan Sharp, wiki: rainbowsix
, team: Natus Vincere, id: Saves, name: Szymon Kamieniak, wiki: rainbowsix
, team: Natus Vincere, id: Secretly, name: Rickard Olofsson, wiki: rainbowsix
, team: Natus Vincere, id: jahk, name: Cyril Renoud, wiki: rainbowsix
, team: Natus Vincere, id: z1ronic, name: Alex Dalgaard-Hansen, wiki: rainbowsix
, team: Newstar, id: Alpaca, name: Adriel Gonzu00e1lez, wiki: rainbowsix
, team: Newstar, id: L1m0n4d4, name: Julian Gonzalez, wiki: rainbowsix
, team: Newstar, id: Prede, name: Juan Carrillo, wiki: rainbowsix
, team: Newstar, id: Re77er, name: Salvador Nigro, wiki: rainbowsix
, team: Newstar, id: SUPREMAA, name: Tiago Huber, wiki: rainbowsix
, team: Newstar, id: Skillz, name: Tomu00e1s Troncoso, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: BOB, name: Andre Cardoso, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: Julio, name: Julio Giacomelli, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: Kamikaze, name: Jou00e3o Gomes, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: Mity, name: Dyjair Soares, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: Muzi, name: Murilo Moscatelli, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: Psycho, name: Gustavo Rigal, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: pino, name: Gabriel Fernandes, wiki: rainbowsix
, team: Ninjas in Pyjamas, id: yuuk, name: Lucas Rodrigues, wiki: rainbowsix
, team: No Use Talking, id: Ysaera, name: Adrian Wui, wiki: rainbowsix
, team: Nocturns Gaming, id: Clicke, name: Santiago Larrarte, wiki: rainbowsix
, team: Nocturns Gaming, id: Cueva, name: Mauro Crippa, wiki: rainbowsix
, team: Nocturns Gaming, id: FlyKer, name: Agustin Portillo, wiki: rainbowsix
, team: Nocturns Gaming, id: Kraften, name: Cristobal Spacapan, wiki: rainbowsix
, team: Nocturns Gaming, id: Masher7, name: Juan Rubert, wiki: rainbowsix
, team: Nocturns Gaming, id: Tucu, name: Jeronimo Vallejo, wiki: rainbowsix
, team: Nocturns Gaming, id: UnProPlayer, name: Gonza Santillu00e1n, wiki: rainbowsix
, team: Nocturns Gaming, id: XChugo, name: Sergio Vargas, wiki: rainbowsix
, team: Nokturns, id: LakQi, name: Bryan Desormeaux, wiki: rainbowsix
, team: Nokturns, id: Marmalade, name: Emma Peterson, wiki: rainbowsix
, team: Nubbles, id: DogeFather, name: Gu00e1bor Juhu00e1sz, wiki: rainbowsix
, team: Nubbles, id: Hxsti, name: Adam Hostisoczki, wiki: rainbowsix
, team: Nubbles, id: JTc, name: George Beaino, wiki: rainbowsix
, team: Nubbles, id: REDGROOVE, name: Rasmus Larsson, wiki: rainbowsix
, team: Nubbles, id: VITO, name: Aleks Lyapun, wiki: rainbowsix
, team: ORDER, id: Bailey, name: Bailey Murdoch, wiki: rainbowsix
, team: ORDER, id: Derpeh, name: Brendan Carr, wiki: rainbowsix
, team: ORDER, id: ItBeStyle, name: Jayden Franken, wiki: rainbowsix
, team: ORDER, id: JackDaddy, name: Jack Dawber, wiki: rainbowsix
, team: ORDER, id: Nikoh, name: Erik Ahrenfeld, wiki: rainbowsix
, team: ORDER, id: Speca, name: Ryan Ausden, wiki: rainbowsix
, team: ORDER, id: naate, name: Nathaniel Williams, wiki: rainbowsix
, team: Oceanus Gaming, id: XecratioN, name: Jacob Campbell, wiki: rainbowsix
, team: Odium, id: RizRaz, name: Ethan Wombwell, wiki: rainbowsix
, team: Old Dogs, id: Quervo, name: , wiki: rainbowsix
, team: Orgless (ex-Nordik), id: StorMz, name: Antony Bossu00e9-Henri, wiki: rainbowsix
, team: Osh-Tekk Warriors, id: Hashom, name: Hashem Al Jafri, wiki: rainbowsix
, team: Osh-Tekk Warriors, id: OF4LCoN, name: Khalid Alsammahi, wiki: rainbowsix
, team: Osh-Tekk Warriors, id: Tr1ixd, name: Osama Al Zahrani, wiki: rainbowsix
, team: Osh-Tekk Warriors, id: X.Ke, name: Abdellah Al Wahabi, wiki: rainbowsix
, team: Osh-Tekk Warriors, id: Zoldyck, name: Mohamed El Ghamdi, wiki: rainbowsix
, team: Outplayed, id: JPM, name: Jean-Paul Moolenaar, wiki: rainbowsix
, team: Outplayed, id: Oscr, name: Oscar Deacon, wiki: rainbowsix
, team: Ovation eSports, id: Zenoxo, name: Justin Osztafi, wiki: rainbowsix
, team: OverKnight, id: Atlas, name: Adrian Loredo, wiki: rainbowsix
, team: OverKnight, id: Draab, name: , wiki: rainbowsix
